"All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,,"Fluted Barrel, Smallbore, Hammer-Forged Rifling","Assault Mag, Accurized Rounds","Slideshot, Reconstruction","Snapshot Sights, Moving Target, Killing Wind",Range or Handling,"mkb,pvp"
,,,,,,,
One Small Step,Kinetic,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Appended Mag, Extended Mag","Auto-Loading Holster, Feeding Frenzy, Surplus","One-Two Punch, Swashbuckler, Trench Barrel",Reload,"mkb,controller,pve"
,,Full Choke,Accurized Rounds,"Slideshot, Firmly Planted, Surplus","Swashbuckler, Thresh",Handling or Range,"controller,pvp"
,,Full Choke,Accurized Rounds,"Slideshot, Firmly Planted, Surplus","Swashbuckler, Thresh",Handling or Range,"mkb,pvp"
,,,,,,,
Riiswalker,Kinetic,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Assault Mag, Appended Mag","Surplus, Quickdraw","Vorpal Weapon, Demolitionist, Swashbuckler",Reload,"mkb,controller,pve"
,,Full Choke,"Assault Mag, Accurized Rounds","Quickdraw, Surplus, Firmly Planted, Eye of the Storm","Iron Reach, Killing Wind, Demolitionist, Vorpal Weapon",Range or Handling,"controller,pvp"
,,Full Choke,"Assault Mag, Accurized Rounds","Quickdraw, Surplus, Firmly Planted, Eye of the Storm","Iron Reach, Killing Wind, Demolitionist, Vorpal Weapon",Range or Handling,"mkb,pvp"
,,,,,,,
Toil and Trouble,Kinetic,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Appended Mag, Extended Mag","Slideshot, Full Auto Trigger System","Auto-Loading Holster, Rampage",Reload,"mkb,controller,pve"
,,Full Choke,"Accurized Rounds, Assault Mag","Slideshot, Threat Detector","Snapshot Sights, Moving Target",Range or Handling,"controller,pvp"
,,Full Choke,"Accurized Rounds, Assault Mag","Slideshot, Threat Detector","Snapshot Sights, Moving Target",Range or Handling,"mkb,pvp"
,,,,,,,
Wastelander M5,Kinetic,"Barrel Shroud, Corkscrew Rifling, Smallbore","Assault Mag, Tactical Mag, Appended Mag","Subsistence, Lead From Gold, Slideshot","One-Two Punch, Trench Barrel, Adagio",Reload,"mkb,controller,pve"
,,Full Choke,"Assault Mag, Accurized Rounds","Perpetual Motion, Slideshot","Opening Shot, Killing Wind",Range or Handling,"controller,pvp"
,,Full Choke,"Assault Mag, Accurized Rounds","Perpetual Motion, Slideshot","Opening Shot, Killing Wind",Range or Handling,"mkb,pvp"
,,,,,,,
A Sudden Death,Arc,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Appended Mag, Extended Mag","Grave Robber, Firmly Planted","One-Two Punch, Frenzy",Reload,"mkb,controller,pve"
,,Full Choke,"Accurized Rounds, Assault Mag","Threat Detector, Surplus, Slideshot, Pulse Monitor","Elemental Capacitor, Snapshot Sights",Range or Handling,"controller,pvp"
,,Full Choke,"Accurized Rounds, Assault Mag","Threat Detector, Surplus, Slideshot, Pulse Monitor","Elemental Capacitor, Snapshot Sights",Range or Handling,"mkb,pvp"
,,,,,,,
Bonechiller,Void,"Fluted Barrel, Arrowhead Brake, Corkscrew Rifling","Tactical Mag, Assault Mag, Appended Mag","Triple Tap, Auto-Loading Holster, Lead From Gold","Demolitionist, One for All, Dragonfly",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","Assault Mag, Accurized Rounds","Surplus, Firmly Planted","Opening Shot, Demolitionist, Slideways",Range or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","Assault Mag, Accurized Rounds","Surplus, Firmly Planted","Opening Shot, Demolitionist, Slideways",Range or Handling,"mkb,pvp"
,,,,,,,
Compass Rose,Solar,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Assault Mag, Appended Mag","Field Prep, Lead From Gold, Surplus","Vorpal Weapon, Adrenaline Junky, Trench Barrel",Reload,"mkb,controller,pve"
,,Full Choke,"Accurized Rounds, Assault Mag","Quickdraw, Surplus","Snapshot Sights, Vorpal Weapon",Handling or Range,"controller,pvp"
,,Full Choke,"Accurized Rounds, Assault Mag","Quickdraw, Surplus","Snapshot Sights, Vorpal Weapon",Handling or Range,"mkb,pvp"
,,,,,,,
Felwinter's Lie,Solar,Full Choke,Accurized Rounds,"Surplus, Slideshot","Vorpal Weapon, Opening Shot",Range,"mkb,controller,pve"
,,Full Choke,Accurized Rounds,"Surplus, Slideshot","Opening Shot, Vorpal Weapon",Range,"controller,pvp"
,,Full Choke,Accurized Rounds,"Surplus, Slideshot","Opening Shot, Vorpal Weapon",Range,"mkb,pvp"
,,,,,,,
"First In, Last Out",Arc,"Fluted Barrel, Arrowhead Brake, Corkscrew Rifling","Tactical Mag, Assault Mag, Appended Mag","Auto-Loading Holster, Outlaw","Vorpal Weapon, Demolitionist",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","Assault Mag, Accurized Rounds","Slideshot, Pulse Monitor","Opening Shot, Demolitionist, Vorpal Weapon",Range or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","Assault Mag, Accurized Rounds","Slideshot, Pulse Monitor","Opening Shot, Demolitionist, Vorpal Weapon",Range or Handling,"mkb,pvp"
,,,,,,,
Found Verdict,Arc,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Assault Mag, Appended Mag","Auto-Loading Holster, Rewind Rounds","Vorpal Weapon, One-Two Punch, Demolitionist, Frenzy",Reload,"mkb,controller,pve"
,,Full Choke,"Accurized Rounds, Assault Mag","Surplus, Slideshot","Opening Shot, Killing Wind, Demolitionist, Vorpal Weapon",Range or Handling,"controller,pvp"
,,Full Choke,"Accurized Rounds, Assault Mag","Surplus, Slideshot","Opening Shot, Killing Wind, Demolitionist, Vorpal Weapon",Range or Handling,"mkb,pvp"
,,,,,,,
Found Verdict (Timelost),Arc,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Assault Mag, Appended Mag","Auto-Loading Holster, Rewind Rounds","Vorpal Weapon, One-Two Punch, Demolitionist, Frenzy",Reload,"mkb,controller,pve"
,,Full Choke,"Accurized Rounds, Assault Mag","Surplus, Slideshot","Opening Shot, Killing Wind, Demolitionist, Vorpal Weapon",Range or Handling,"controller,pvp"
,,Full Choke,"Accurized Rounds, Assault Mag","Surplus, Slideshot","Opening Shot, Killing Wind, Demolitionist, Vorpal Weapon",Range or Handling,"mkb,pvp"
,,,,,,,
IKELOS_SG_v1.0.2,Solar,"Fluted Barrel, Arrowhead Brake, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Feeding Frenzy, Lead From Gold","Vorpal Weapon, Trench Barrel",Reload,"mkb,controller,pve"
,,"Full Bore, Hammer-Forged Rifling, Fluted Barrel",Accurized Rounds,"Moving Target, Firmly Planted, Threat Detector","Elemental Capacitor, Vorpal Weapon",Handling or Range,"controller,pvp"
,,"Full Bore, Hammer-Forged Rifling, Fluted Barrel",Accurized Rounds,"Moving Target, Firmly Planted, Threat Detector","Elemental Capacitor, Vorpal Weapon",Handling or Range,"mkb,pvp"
,,,,,,,
Matador 64,Arc,"Barrel Shroud, Corkscrew Rifling, Smallbore","Assault Mag, Tactical Mag, Appended Mag","Lead From Gold, Full Auto Trigger System, Pulse Monitor","One-Two Punch, Swashbuckler, Golden Tricorn, Harmony",Reload,"mkb,controller,pve"
,,Full Choke,"Accurized Rounds, Assault Mag","Perpetual Motion, Threat Detector","Opening Shot, Killing Wind",Handling or Range,"controller,pvp"
,,Full Choke,"Accurized Rounds, Assault Mag","Perpetual Motion, Threat Detector","Opening Shot, Killing Wind",Handling or Range,"mkb,pvp"
,,,,,,,
Prophet of Doom,Arc,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Assault Mag, Appended Mag","Feeding Frenzy, Full-Auto Trigger System",One-Two Punch,Reload,"mkb,controller,pve"
,,Full Choke,"Accurized Rounds, Assault Mag",Slideways,Opening Shot,Handling or Range,"controller,pvp"
,,Full Choke,"Accurized Rounds, Assault Mag",Slideways,Opening Shot,Handling or Range,"mkb,pvp"
,,,,,,,
Retold Tale,Void,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Assault Mag, Appended Mag","Field Prep, Surplus, Lead From Gold","Vorpal Weapon, One-Two Punch, Demolitionist",Reload,"mkb,controller,pve"
,,Full Choke,"Accurized Rounds, Assault Mag","Quickdraw, Surplus, Slideshot","Snapshot Sights, Killing Wind, Demolitionist",Handling or Range,"controller,pvp"
,,Full Choke,"Accurized Rounds, Assault Mag","Quickdraw, Surplus, Slideshot","Snapshot Sights, Killing Wind, Demolitionist",Handling or Range,"mkb,pvp"
,,,,,,,
Retrofuturist,Void,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Assault Mag, Appended Mag","Feeding Frenzy, Pulse Monitor","Swashbuckler, Trench Barrel",Reload,"mkb,controller,pve"
,,Full Choke,"Assault Mag, Accurized Rounds","Quickdraw, Pulse Monitor","Snapshot Sights, Swashbuckler",Range or Handling,"controller,pvp"
,,Full Choke,"Assault Mag, Accurized Rounds","Quickdraw, Pulse Monitor","Snapshot Sights, Swashbuckler",Range or Handling,"mkb,pvp"
,,,,,,,
Seventh Seraph CQC-12,Solar,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Assault Mag, Appended Mag","Auto-Loading Holster, Lead From Gold","Vorpal Weapon, Trench Barrel",Reload,"mkb,controller,pve"
,,Full Choke,"Assault Mag, Accurized Rounds","Quickdraw, Slideshot","Snapshot Sights, Vorpal Weapon",Range or Handling,"controller,pvp"
,,Full Choke,"Assault Mag, Accurized Rounds","Quickdraw, Slideshot","Snapshot Sights, Vorpal Weapon",Range or Handling,"mkb,pvp"
,,,,,,,
Sojourner's Tale,Solar,"Fluted Barrel, Arrowhead Brake, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Auto-Loading Holster, Rapid Hit","Frenzy, Adrenaline Junky",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","Accurized Rounds, Assault Mag","Quickdraw, Threat Detector, Moving Target","Opening Shot, Killing Wind",Range or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","Accurized Rounds, Assault Mag","Quickdraw, Threat Detector, Moving Target","Opening Shot, Killing Wind",Range or Handling,"mkb,pvp"
,,,,,,,
The Comedian,Void,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Assault Mag, Appended Mag","Subsistence, Lead From Gold, Bottomless Grief","Vorpal Weapon, Adrenaline Junky, Trench Barrel",Reload,"mkb,controller,pve"
,,Full Choke,"Accurized Rounds, Assault Mag","Hip-Fire Grip, Ensemble",Vorpal Weapon,Range or Handling,"controller,pvp"
,,Full Choke,"Accurized Rounds, Assault Mag","Hip-Fire Grip, Ensemble",Vorpal Weapon,Range or Handling,"mkb,pvp"
,,,,,,,
The Comedian (Adept),Void,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Assault Mag, Appended Mag","Subsistence, Lead From Gold, Bottomless Grief","Vorpal Weapon, Adrenaline Junky, Trench Barrel",Reload,"mkb,controller,pve"
,,Full Choke,"Accurized Rounds, Assault Mag","Hip-Fire Grip, Ensemble",Vorpal Weapon,Range or Handling,"controller,pvp"
,,Full Choke,"Accurized Rounds, Assault Mag","Hip-Fire Grip, Ensemble",Vorpal Weapon,Range or Handling,"mkb,pvp"
,,,,,,,
The Deicide,Void,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Appended Mag, Extended Mag","Grave Robber, Surplus, Lead From Gold","Vorpal Weapon, One-Two Punch, Demolitionist",Reload,"mkb,controller,pve"
,,Full Choke,Accurized Rounds,"Surplus, Slideshot","Elemental Capacitor, Demolitionist",Handling or Range,"controller,pvp"
,,Full Choke,Accurized Rounds,"Surplus, Slideshot","Elemental Capacitor, Demolitionist",Handling or Range,"mkb,pvp"
,,,,,,,
Wishbringer,Solar,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Assault Mag, Appended Mag","Grave Robber, Field Prep","Rampage, Auto-Loading Holster",Reload,"mkb,controller,pve"
,,Full Choke,Accurized Rounds,"Threat Detector, Slideshot","Opening Shot, Snapshot Sights, Moving Target",Handling or Range,"controller,pvp"
,,Full Choke,Accurized Rounds,"Threat Detector, Slideshot","Opening Shot, Snapshot Sights, Moving Target",Handling or Range,"mkb,pvp"
,,,,,,,
Xenoclast IV,Arc,"Barrel Shroud, Corkscrew Rifling, Smallbore","Tactical Mag, Assault Mag, Appended Mag","Auto-Loading Holster, Grave Robber, Field Prep","Vorpal Weapon, One-Two Punch, Swashbuckler",Reload,"mkb,controller,pve"
,,Full Choke,Accurized Rounds,"Surplus, Slideshot, Slideways","Eye of the Storm, Demolitionist, Killing Wind, Vorpal Weapon",Range or Handling,"controller,pvp"
,,Full Choke,Accurized Rounds,"Surplus, Slideshot, Slideways","Eye of the Storm, Demolitionist, Killing Wind, Vorpal Weapon",Range or Handling,"mkb,pvp""All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,"controller,pvp",,,,,,
Intro,"mkb,pvp",,,,,,
,,,,,,,
Name,Element,Sights/Barrels,Magazine,Perk 1,Perk 2,Masterwork,Tags
Enigma's Draw,Kinetic,"Quickdot SAS, Control SAS, Shortspec SAS","Armor-Piercing Rounds, Appended Mag, Extended Mag","Triple Tap, Grave Robber, Full Auto Trigger System","Swashbuckler, Demolitionist, Rapid Hit",Reload,"mkb,controller,pve"
,,"Quickdot SAS, Control SAS, Shortspec SAS","High-Caliber Rounds, Ricochet Rounds",Opening Shot,"Rangefinder, Rapid Hit, Demolitionist, Swashbuckler",Stability or Handling,"controller,pvp"
,,"Quickdot SAS, Control SAS, Shortspec SAS","High-Caliber Rounds, Ricochet Rounds",Opening Shot,"Rangefinder, Rapid Hit, Demolitionist, Swashbuckler",Handling or Range,"mkb,pvp"
,,,,,,,
Farewell,Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Subsistence, Heating Up","Frenzy, Vorpal Weapon, Adrenaline Junkie, Unrelenting",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","Accurized Rounds, Tactical Mag","Rangefinder, Moving Target, Heating Up","Multikill Clip, Adrenaline Junkie",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Rangefinder, Moving Target, Heating Up","Multikill Clip, Adrenaline Junkie",Handling or Range,"mkb,pvp"
,,,,,,,
High Albedo,Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Ambitious Assassin, Surplus","Demolitionist, Unrelenting, Wellspring",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","Accurized Rounds, Tactical Mag","Killing Wind, Surplus, Slideways","Snapshot Sights, Demolitionist, Headseeker",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Killing Wind, Surplus, Slideways","Snapshot Sights, Demolitionist, Headseeker",Handling or Range,"mkb,pvp"
,,,,,,,
Lonesome,Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Armor-Piercing Rounds, Appended Mag, Extended Mag","Rapid Hit, Outlaw, Grave Robber","Kill Clip, Multikill Clip, Demolitionist, Swashbuckler",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","High-Caliber Rounds, Ricochet Rounds",Rapid Hit ,"Kill Clip, Demolitionist, Opening Shot, Multikill Clip",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","High-Caliber Rounds, Ricochet Rounds",Rapid Hit,"Kill Clip, Demolitionist, Opening Shot, Multikill Clip",Handling or Range,"mkb,pvp"
,,,,,,,
Peacebond,Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag",Subsistence,"Headstone, Demolitionist, Harmony, Swashbuckler",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","Accurized Rounds, Tactical Mag","Rangefinder, Killing Wind, Under Pressure, Tunnel Vision","Headstone, Demolitionist, Snapshot Sights, Iron Reach",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Rangefinder, Killing Wind, Under Pressure, Tunnel Vision","Headstone, Iron Reach, Demolitionist, Snapshot Sights",Handling or Range,"mkb,pvp"
,,,,,,,
Spoiler Alert,Kinetic,"Quickdot SAS, Control SAS, Shortspec SAS","Armor-Piercing Rounds, Appended Mag, Tactical Mag","Feeding Frenzy, Surplus","Frenzy, Demolitionist, Swashbuckler, Unrelenting",Reload,"mkb,controller,pve"
,,"Quickdot SAS, Control SAS, Shortspec SAS","Ricochet Rounds, High-Caliber Rounds","Killing Wind, Surplus, Threat Detector","Demolitionist, Swashbuckler",Stability or Handling,"controller,pvp"
,,"Quickdot SAS, Control SAS, Shortspec SAS","High-Caliber Rounds, Ricochet Rounds","Killing Wind, Surplus, Threat Detector","Demolitionist, Swashbuckler",Handling or Range,"mkb,pvp"
,,,,,,,
A Swift Verdict,Void,"Quickdot SAS, Control SAS, Shortspec SAS","Armor-Piercing Rounds, Appended Mag, Extended Mag",Surplus,"Kill Clip, Disruption Break, Wellspring",Reload,"mkb,controller,pve"
,,"Quickdot SAS, Control SAS, Shortspec SAS","High-Caliber Rounds, Ricochet Rounds","Killing Wind, Surplus, Slideshot","Kill Clip, Rangefinder",Stability or Handling,"controller,pvp"
,,"Quickdot SAS, Control SAS, Shortspec SAS","High-Caliber Rounds, Ricochet Rounds","Killing Wind, Surplus, Slideshot","Kill Clip, Rangefinder",Handling or Range,"mkb,pvp"
,,,,,,,
Brass Attacks,Void,"Fluted Barrel, Smallbore, Corkscrew Rifling","Armor-Piercing Rounds, Appended Mag, Extended Mag","Rapid Hit, Feeding Frenzy","Frenzy, Rampage, One for All, Dragonfly",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","High-Caliber Rounds, Ricochet Rounds","Rapid Hit, Killing Wind, Feeding Frenzy","Rampage, Wellspring",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","High-Caliber Rounds, Ricochet Rounds","Rapid Hit, Killing Wind, Feeding Frenzy","Rampage, Wellspring",Handling or Range,"mkb,pvp"
,,,,,,,
Drang,Solar,Smallbore,Accurized Rounds,Rampage,Moving Target,Stability,"mkb,controller,pve"
,,Smallbore,Accurized Rounds,Rampage,Moving Target,Stability,"controller,pvp"
,,Smallbore,Accurized Rounds,Rampage,Moving Target,Stability,"mkb,pvp"
,,,,,,,
Punching Out,Solar,"Fluted Barrel, Smallbore, Corkscrew Rifling","Armor-Piercing Rounds, Appended Mag, Extended Mag","Subsistence, Feeding Frenzy, Overflow","Frenzy, Swashbuckler, Adrenaline Junkie, Harmony",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","High-Caliber Rounds, Ricochet Rounds","Rangefinder, Moving Target, Killing Wind","Kill Clip, Harmony, Snapshot Sights",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","High-Caliber Rounds, Ricochet Rounds","Rangefinder, Moving Target, Killing Wind","Kill Clip, Harmony, Snapshot Sights",Handling or Range,"mkb,pvp"
,,,,,,,
Seventh Seraph SI-2,Void,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Demolitionist, Auto-Loading Holster","Dragonfly, Vorpal Weapon",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","Accurized Rounds, Tactical Mag","Demolitionist, Threat Detector","Snapshot Sights, Elemental Capacitor",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Demolitionist, Threat Detector","Snapshot Sights, Elemental Capacitor",Handling or Range,"mkb,pvp"
,,,,,,,
The Fool's Remedy,Solar,"Quickdot SAS, Control SAS, Shortspec SAS","Armor-Piercing Rounds, Appended Mag, Extended Mag","Subsistence, Feeding Frenzy, Fourth-Time's the Charm",Kill Clip,Reload,"mkb,controller,pve"
,,"Quickdot SAS, Control SAS, Shortspec SAS","Ricochet Rounds, High-Caliber Rounds","Moving Target, Hip-Fire Grip, Feeding Frenzy","Kill Clip, Rangefinder, Eye of the Storm, Iron Grip",Stability or Handling,"controller,pvp"
,,"Quickdot SAS, Control SAS, Shortspec SAS","High-Caliber Rounds, Ricochet Rounds","Moving Target, Hip-Fire Grip, Feeding Frenzy","Kill Clip, Rangefinder, Eye of the Storm",Handling or Range,"mkb,pvp"
,,,,,,,
The Keening,Arc,"Fluted Barrel, Smallbore, Corkscrew Rifling","Armor-Piercing Rounds, Appended Mag, Extended Mag","Rapid Hit, Subsistence","Vorpal Weapon, Multikill Clip, One for All, Unrelenting",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","High-Caliber Rounds, Ricochet Rounds","Rapid Hit, Moving Target, Killing Wind","Snapshot Sights, Multikill Clip",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","High-Caliber Rounds, Ricochet Rounds","Rapid Hit, Moving Target, Killing Wind","Snapshot Sights, Multikill Clip",Handling or Range,"mkb,pvp"
,,,,,,,
The Last Dance,Arc,"Quickdot SAS, Control SAS, Shortspec SAS","Armor-Piercing Rounds, Appended Mag, Extended Mag",Outlaw,"Kill Clip, Dragonfly",Reload,"mkb,controller,pve"
,,"Quickdot SAS, Control SAS, Shortspec SAS","High-Caliber Rounds, Ricochet Rounds","Moving Target, Under Pressure","Tap the Trigger, Rangefinder, Kill Clip",Stability or Handling,"controller,pvp"
,,"Quickdot SAS, Control SAS, Shortspec SAS","High-Caliber Rounds, Ricochet Rounds","Moving Target, Under Pressure","Tap the Trigger, Rangefinder, Kill Clip",Handling or Range,"mkb,pvp"
,,,,,,,
The Vision,Arc,"Quickdot SAS, Control SAS, Shortspec SAS","Tactical Mag, Appended Mag, Extended Mag","Ambitious Assassin, Grave Robber","One for All, Swashbuckler, Kill Clip, Disruption Break",Reload,"mkb,controller,pve"
,,"Quickdot SAS, Control SAS, Shortspec SAS","Accurized Rounds, Tactical Mag","Surplus, Killing Wind",Kill Clip,Stability or Handling,"controller,pvp"
,,"Quickdot SAS, Control SAS, Shortspec SAS","Accurized Rounds, Tactical Mag","Surplus, Killing Wind",Kill Clip,Handling or Range,"mkb,pvp""All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,"controller,pvp",,,,,,
Intro,"mkb,pvp",,,,,,
,,,,,,,
Name,Element,Sights/Barrels,Magazine,Perk 1,Perk 2,Masterwork,Tags
Bite of the Fox,Kinetic,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag",Rapid Hit,"Explosive Payload, Field Prep",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag",Snapshot Sights,"Opening Shot, Moving Target, Explosive Payload",Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag",Snapshot Sights,"Opening Shot, Moving Target, Explosive Payload",Handling,"mkb,pvp"
,,,,,,,
Eye of Sol,Kinetic,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag",Surplus,"Vorpal Weapon, High-Impact Reserves",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Moving Target, Firmly Planted, Surplus, Killing Wind","Snapshot Sights, Opening Shot, Celerity",Handling or Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Moving Target, Firmly Planted, Surplus, Killing Wind","Snapshot Sights, Opening Shot, Celerity",Handling or Range,"mkb,pvp"
,,,,,,,
Eye of Sol (Adept),Kinetic,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag",Surplus,"Vorpal Weapon, High-Impact Reserves",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Moving Target, Firmly Planted, Surplus, Killing Wind","Snapshot Sights, Opening Shot, Celerity",Handling or Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Moving Target, Firmly Planted, Surplus, Killing Wind","Snapshot Sights, Opening Shot, Celerity",Handling or Range,"mkb,pvp"
,,,,,,,
Long Shadow,Kinetic,"ATC Rex, ATA Scout","Tactical Mag, Appended Mag, Extended Mag","Field Prep, Rapid Hit","Triple Tap, Outlaw, Ambitious Assassin",Reload,"mkb,controller,pve"
,,"ATB Long Range, ATD Raptor","Accurized Rounds, Tactical Mag","Snapshot Sights, Firmly Planted","Moving Target, Explosive Payload, Outlaw",Handling or Range,"controller,pvp"
,,"ATB Long Range, ATD Raptor","Accurized Rounds, Tactical Mag","Snapshot Sights, Firmly Planted","Moving Target, Explosive Payload, Outlaw",Handling or Range,"mkb,pvp"
,,,,,,,
Praedyth's Revenge,Kinetic,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Extended Mag","Rewind Rounds, Feeding Frenzy","High-Impact Reserves, Frenzy, Firefly",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Quickdraw, Moving Target",Opening Shot,Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Quickdraw, Moving Target",Opening Shot,Range,"mkb,pvp"
,,,,,,,
Praedyth's Revenge (Timelost),Kinetic,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Extended Mag","Rewind Rounds, Feeding Frenzy","High-Impact Reserves, Frenzy, Firefly",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Quickdraw, Moving Target",Opening Shot,Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Quickdraw, Moving Target",Opening Shot,Range,"mkb,pvp"
,,,,,,,
Shepherd's Watch,Kinetic,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Lead from Gold, Outlaw","Firing Line, Frenzy, Demolitionist",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Under Pressure, Moving Target","Snapshot Sights, Opening Shot",Handling or Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Under Pressure, Moving Target","Snapshot Sights, Opening Shot",Handling or Range,"mkb,pvp"
,,,,,,,
